date,value
2022-09-19,76.4
2022-09-26,76.4
2022-10-03,76.4
2022-10-10,73.7
2022-10-17,73.7
2022-10-24,73.7
2022-10-31,73.7
2022-11-07,71.5
2022-11-14,71.5
2022-11-21,71.5
2022-11-28,71.5
2022-12-05,71.2
2022-12-12,70.6
2022-12-19,70.6
2022-12-26,70.6
2023-01-02,70.6
2023-01-09,75.2
2023-01-16,75.9
2023-01-23,75.9
2023-01-30,75.9
2023-02-06,77.9
2023-02-13,80.5
2023-02-20,80.5
2023-02-27,80.5
2023-03-06,79.5
2023-03-13,75.0
2023-03-20,75.4
2023-03-27,75.1
2023-04-03,74.2
2023-04-10,74.4
2023-04-17,75.0
2023-04-24,75.6
2023-05-01,76.3
2023-05-08,76.1
2023-05-15,76.7
2023-05-22,76.8
2023-05-29,77.2
2023-06-05,78.0
2023-06-12,77.3
2023-06-19,77.5
2023-06-26,78.1
2023-07-03,77.3
2023-07-10,75.2
2023-07-17,75.5
2023-07-24,76.6
2023-07-31,76.9
2023-08-07,75.9
2023-08-14,76.4
2023-08-21,77.2
2023-08-28,76.2
2023-09-04,76.0
2023-09-11,75.7
2023-09-18,76.2
2023-09-25,76.3
2023-10-02,75.7
2023-10-09,74.7
2023-10-16,73.8
2023-10-23,74.1
2023-10-30,74.3
2023-11-06,73.9
2023-11-13,73.2
2023-11-20,73.8
2023-11-27,73.4
2023-12-04,74.1
2023-12-11,73.8
2023-12-18,74.6
2023-12-25,73.7
2024-01-01,73.1
2024-01-08,76.9
2024-01-15,76.5
2024-01-22,75.7
2024-01-29,75.6
2024-02-05,76.6
2024-02-12,77.0
2024-02-19,77.5
2024-02-26,77.8
2024-03-04,77.3
2024-03-11,78.1
2024-03-18,77.2
2024-03-25,76.7
2024-04-01,77.5
2024-04-08,78.6
2024-04-15,77.7
2024-04-22,77.3
2024-04-29,76.6
2024-05-06,77.0
2024-05-13,77.2
2024-05-20,77.8
2024-05-27,78.1
2024-06-03,78.5
2024-06-10,77.3
2024-06-17,76.7
2024-06-24,77.0
2024-07-01,77.5
2024-07-08,76.3
2024-07-15,78.1
2024-07-22,78.3
2024-07-29,77.9
2024-08-05,77.5
2024-08-12,78.1
2024-08-19,79.0
2024-08-26,80.2
2024-09-02,79.2
2024-09-09,79.8
2024-09-16,78.8
2024-09-23,76.9
2024-09-30,74.1
2024-10-07,72.3
2024-10-14,72.9
2024-10-21,73.4
2024-10-28,74.7
2024-11-04,73.3
2024-11-11,74.2
2024-11-18,73.1
2024-11-25,74.5
2024-12-02,73.8
2024-12-09,75.1
2024-12-16,74.3
2024-12-23,76.1
2024-12-30,74.7
2025-01-06,73.6
2025-01-13,74.5
2025-01-20,73.8
2025-01-27,73.7
2025-02-03,74.4
2025-02-10,75.2
2025-02-17,75.0
2025-02-24,74.5
2025-03-03,73.7
2025-03-10,75.0
2025-03-17,74.9
2025-03-24,74.3
2025-03-31,76.2
2025-04-07,74.4
2025-04-14,75.2
2025-04-21,74.9
2025-04-28,76.0
2025-05-05,76.8
2025-05-12,77.5
2025-05-19,76.6
2025-05-26,77.6
2025-06-02,78.2
2025-06-09,79.5
2025-06-16,79.4
2025-06-23,79.6
2025-06-30,79.1
2025-07-07,78.6
2025-07-14,78.7
2025-07-21,78.0
2025-07-28,78.4
2025-08-04,78.7
2025-08-11,79.5
2025-08-18,78.3
2025-08-25,78.6
2025-09-01,78.1
2025-09-08,79.2
2025-09-15,77.9
2025-09-22,77.4
2025-09-29,78.1
2025-10-06,77.2
2025-10-13,76.0
2025-10-20,76.1
2025-10-27,76.3
2025-11-03,76.0
2025-11-10,76.7
2025-11-17,76.2
2025-11-24,76.9
2025-12-01,75.8
2025-12-08,75.7
2025-12-15,76.5
2025-12-22,75.3
2025-12-29,74.0
2026-01-05,74.4
2026-01-12,75.7
2026-01-19,75.9
2026-01-26,76.9
2026-02-02,76.0
