date,value
2018-02-28,978
2018-03-30,993
2018-04-30,1021
2018-05-31,1059
2018-06-29,1047
2018-07-31,1048
2018-08-31,1048
2018-09-28,1054
2018-10-31,1068
2018-11-30,1076
2018-12-31,1083
2019-01-31,1059
2019-02-28,1047
2019-03-29,1006
2019-04-30,991
2019-05-31,984
2019-06-28,967
2019-07-31,946
2019-08-30,904
2019-09-30,860
2019-10-31,830
2019-11-29,802
2019-12-31,805
2020-01-31,790
2020-02-28,790
2020-03-31,728
2020-04-30,465
2020-05-29,301
2020-06-30,265
2020-07-31,251
2020-08-31,254
2020-09-30,261
2020-10-30,296
2020-11-30,320
2020-12-31,348
2021-01-29,384
2021-02-26,402
2021-03-31,417
2021-04-30,440
2021-05-31,457
2021-06-30,470
2021-07-30,488
2021-08-31,508
2021-09-30,521
2021-10-29,544
2021-11-30,569
2021-12-31,586
2022-01-31,610
2022-02-28,650
2022-03-31,670
2022-04-29,698
2022-05-31,727
2022-06-30,753
2022-07-29,767
2022-08-31,765
2022-09-30,765
2022-10-31,768
2022-11-30,784
2022-12-30,779
2023-01-31,771
2023-02-28,753
2023-03-31,755
2023-04-28,755
2023-05-31,711
2023-06-30,674
2023-07-31,664
2023-08-31,632
2023-09-29,623
2023-10-31,625
2023-11-30,622
2023-12-29,622
2024-01-31,621
2024-02-29,626
2024-03-29,621
2024-04-30,613
2024-05-31,600
2024-06-28,581
2024-07-31,589
2024-08-30,583
2024-09-30,587
2024-10-31,585
2024-11-29,582
2024-12-31,589
2025-01-31,582
2025-02-28,593
2025-03-31,592
2025-04-30,587
2025-05-30,563
2025-06-30,547
2025-07-31,542
2025-08-29,536
2025-09-30,549
2025-10-31,546
2025-11-28,544
2025-12-31,545
2026-01-30,546
