date,value
2024-04-30,113.1
2024-05-31,120.5
2024-06-30,122.3
2024-07-31,111.4
2024-08-31,116.9
2024-09-30,117.7
2024-10-31,118.1
2024-11-30,115.6
2024-12-31,100.4
2025-01-31,101.7
2025-02-28,107.3
2025-03-31,111.1
2025-04-30,116.1
2025-05-31,111.4
2025-06-30,115.7
2025-07-31,106.9
2025-08-31,114.5
2025-09-30,102.2
2025-10-31,103.6
2025-11-30,98.0
