date,value
2024-04-30,294.025
2024-05-31,289.529
2024-06-30,278.264
2024-07-31,277.112
2024-10-31,273.822
2025-01-31,280.418
2025-02-28,302.726
2025-03-31,309.886
2025-04-30,300.574
2025-05-31,290.334
2025-06-30,282.788
2025-07-31,280.889
2025-08-31,281.836
2025-09-30,279.462
2025-10-31,278.365
2025-11-30,278.365
2025-12-31,290.718
